,_id,ask_hedge,ask_lead,bid_hedge,bid_lead,cancelTime,cancel_order,className,datetime,delta,deltaUSD,direction,edge_ask,edge_bid,exchange,frontID,gatewayName,inited,mm_cancel,mm_threshold,offset,on_order,on_timer,on_trade,orderID,orderTime,order_type,p1,p2,pos_hedge,pos_lead,price,qty_hedge,qty_lead,rawData,send_order,sessionID,skew,status,stop,symbol,symbol_hedge,symbol_lead,target_ask,target_bid,totalVolume,tradeID,tradeTime,tradedVolume,trading,volume,vtOrderID,vtSymbol,vtTradeID,vt_order_id,vt_symbol
1599,59686a25f6daaa248c0407e8,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:21.835,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1600,59686a26f6daaa248c0407ea,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:22.824,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1601,59686a27f6daaa248c0407ec,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:23.833,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1602,59686a28f6daaa248c0407f4,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:24.847,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1603,59686a29f6daaa248c0407f7,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:25.814,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1604,59686a2af6daaa248c0407f9,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:26.816,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1605,59686a2bf6daaa248c0407fb,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:27.807,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1606,59686a2cf6daaa248c0407fe,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:28.816,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1607,59686a2df6daaa248c040800,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:29.819,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1608,59686a2ef6daaa248c040802,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:30.861,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1609,59686a2ff6daaa248c040803,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:31.849,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1610,59686a30f6daaa248c040805,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:32.814,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1611,59686a33f6daaa248c04080a,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:35.363,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1612,59686a33f6daaa248c04080d,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:35.368,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1613,59686a33f6daaa248c040812,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:35.849,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1614,59686a34f6daaa248c040815,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:36.858,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1615,59686a35f6daaa248c040817,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:37.813,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1616,59686a36f6daaa248c04081a,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:38.824,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1617,59686a37f6daaa248c04081c,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:39.815,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1618,59686a38f6daaa248c040822,47130.0,2.669,47120.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:40.842,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1619,59686a39f6daaa248c040828,47130.0,2.669,47120.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:41.836,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1620,59686a3af6daaa248c04082e,47130.0,2.669,47120.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:42.816,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1621,59686a3bf6daaa248c040831,47130.0,2.669,47120.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:43.816,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1622,59686a3cf6daaa248c040833,47130.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:44.822,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1623,59686a3df6daaa248c040836,47130.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:45.814,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1624,59686a3ef6daaa248c040839,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:46.824,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1625,59686a3ff6daaa248c04083f,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:47.850,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
1626,59686a40f6daaa248c040841,47120.0,2.669,47110.0,2.6685,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:52:48.843,0.122322375292,4249.35927121,,-5503.973972,-5501.771616,,,,False,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6755,2.668,,,,,False,,,,,,
